what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.178,"com.altera.systemconsole.designs.plugin",1417882642556
started,bundle,com.altera.utilities,12.0.0.178,"com.altera.utilities",1417882642556
os,sysinfo,,,"win32",1417882642559
arch,sysinfo,,,"x86",1417882642559
ws,sysinfo,,,"win32",1417882642559
locale,sysinfo,,,"zh_CN",1417882642559
processors,sysinfo,,,"4",1417882642559
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1417882642559
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1417882642559
java.specification.name,sysinfo,,,"Java Platform API Specification",1417882642559
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1417882642559
java.specification.version,sysinfo,,,"1.6",1417882642559
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1417882642559
java.version,sysinfo,,,"1.6.0_23",1417882642559
java.vm.info,sysinfo,,,"mixed mode",1417882642559
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1417882642559
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1417882642559
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1417882642559
java.vm.specification.version,sysinfo,,,"1.0",1417882642559
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1417882642559
java.vm.version,sysinfo,,,"19.0-b09",1417882642559
started,bundle,com.altera.systemconsole.scripting,12.0.0.178,"com.altera.systemconsole.scripting",1417882642921
started,bundle,com.altera.sbtgui.launch,12.0.0.178,"com.altera.sbtgui.launch",1417882643152
started,bundle,com.altera.sbtgui.core,12.0.0.178,"com.altera.sbtgui.core",1417882739780
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417882739879
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1417882740122
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1417882740161
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417882740960
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417882784176
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1417882789428
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1417882790826
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417882793761
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417882798468
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1417882910660
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1417882911061
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417882911098
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1417882911388
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1417882911393
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417882911397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883004924
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883012240
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883014615
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883082527
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883083644
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883084963
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883086507
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883095514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883099266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883228460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883229765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883298188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417883299604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884476237
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417884479543
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417884479778
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417884479938
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1417884483410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884485428
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884517833
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1417884520087
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884520826
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884527740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1417884528415
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884530751
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884531323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884533568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884534282
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417884535679
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884568815
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884589202
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417884591227
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1417884591766
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417884594337
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1417884600588
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884601996
started,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1417884603173
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1417884695925
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1417884696082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884778729
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417884778781
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417884779212
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884779689
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884786795
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1417884788224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884789287
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884799142
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417884800532
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417884809146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884814057
started,bundle,org.eclipse.core.databinding,1.3.100.I20100601-0800,"org.eclipse.core.databinding",1417884825156
started,bundle,org.eclipse.core.databinding.property,1.3.0.I20100601-0800,"org.eclipse.core.databinding.property",1417884825318
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417884825492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884884304
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417884884332
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417884885803
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884899909
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884973117
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417884973235
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417884979564
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885065090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417885065121
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885065471
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885067008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885072071
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885085985
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417885086019
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417885086742
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885090754
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885093323
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885093360
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885097090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885097114
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885098100
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417885103413
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885113011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885115751
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417885119276
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417885120472
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885128273
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885130527
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885130561
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885135515
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1417885135525
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1417885137844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885138196
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885138366
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417885138387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885139926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885159664
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417885168567
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417885173357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885176625
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885221868
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417885221909
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417885222518
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1417885223483
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885224024
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885227487
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885229890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885257067
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417885263034
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417885272034
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417885274492
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417885284498
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417885291956
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1417885298531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885298896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885300093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885301129
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885304235
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1417885308842
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417885311192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885316935
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885326623
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417885326661
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885330399
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885369294
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417885369337
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417885370002
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1417885371892
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885372255
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885376820
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1417885398594
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1417885403398
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1417885409820
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1417885409852
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417885411012
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417885413775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926095100
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417926101048
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1417926101051
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926104536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926107349
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417926107387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926117281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926123966
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1417926124010
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926127425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926132278
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417926132302
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417926134867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926152793
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926156028
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417926158426
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417926159868
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417926160151
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417926160282
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417926171502
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417926179417
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1417926187797
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1417926188861
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926191456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926193232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926199764
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1417926204246
